Name;ISIN;Symbol;Market;Currency;"Open Price";"High Price";"low Price";"last Price";"last Trade MIC Time";"Time Zone";Volume;Turnover;"Closing Price";"Closing Price DateTime"
"PARETO BANK";NO0010397581;PARB;"Oslo Børs";NOK;54,00;54,00;53,00;53,60;"02/01/2024 16:25";CET;11502;616414,40;53,60;02/01/2024
"PCI BIOTECH HOLD";NO0010405640;PCIB;"Oslo Børs";NOK;2,235;2,235;2,01;2,10;"02/01/2024 15:54";CET;29228;60746,29;2,10;02/01/2024
PETROLIA;CY0102630916;PSE;"Oslo Børs";NOK;4,28;4,28;4,00;4,07;"02/01/2024 16:25";CET;38494;161091,01;4,07;02/01/2024
"PETRONOR E&P";NO0012942525;PNOR;"Oslo Børs";NOK;8,30;8,30;7,80;8,054;"02/01/2024 16:25";CET;269995;2170512,82;8,054;02/01/2024
"PEXIP HOLDING";NO0010840507;PEXIP;"Oslo Børs";NOK;25,90;26,48;24,80;25,08;"02/01/2024 16:25";CET;122571;3126780,00;25,08;02/01/2024
PGS;NO0010199151;PGS;"Oslo Børs";NOK;8,702;8,872;8,688;8,796;"02/01/2024 16:25";CET;4584401;40152395,43;8,796;02/01/2024
"PHILLY SHIPYARD";NO0010395577;PHLY;"Euronext Expand Oslo";NOK;53,00;54,80;51,20;52,20;"02/01/2024 16:05";CET;26906;1410549,40;52,20;02/01/2024
PHOTOCURE;NO0010000045;PHO;"Oslo Børs";NOK;67,50;69,90;67,50;68,00;"02/01/2024 16:25";CET;72208;4944844,70;68,00;02/01/2024
"PIONEER PROPERTY";NO0010735681;PPG;"Euronext Expand Oslo";NOK;92,80;93,60;91,20;91,40;"02/01/2024 15:16";CET;3697;340936,60;91,40;02/01/2024
"POLARIS MEDIA";NO0010466022;POL;"Oslo Børs";NOK;68,50;68,50;66,00;66,00;"02/01/2024 16:25";CET;536;35427,00;66,00;02/01/2024
POLIGHT;NO0012535832;PLT;"Oslo Børs";NOK;21,55;22,35;20,70;22,35;"02/01/2024 16:26";CET;343322;7398968,00;22,35;02/01/2024
PROSAFE;NO0010861990;PRS;"Oslo Børs";NOK;68,90;74,50;68,90;74,00;"02/01/2024 16:25";CET;128596;9323306,40;74,00;02/01/2024
"PROTECTOR FORSIKRG";NO0010209331;PROT;"Oslo Børs";NOK;180,00;181,60;179,60;181,60;"02/01/2024 16:25";CET;45298;8185837,80;181,60;02/01/2024
"PROXIMAR SEAFOOD";NO0010893902;PROXI;"Euronext Growth Oslo";NOK;2,83;2,96;2,74;2,79;"02/01/2024 16:12";CET;355607;1028289,00;2,79;02/01/2024
PRYME;NL00150005Z1;PRYME;"Euronext Growth Oslo";NOK;11,30;11,30;10,30;10,36;"02/01/2024 15:53";CET;81991;860784,14;10,36;02/01/2024
"PYRUM INNOVATIONS";DE000A2G8ZX8;PYRUM;"Euronext Growth Oslo";NOK;350,00;350,00;342,00;342,00;"02/01/2024 14:27";CET;400;139200,00;342,00;02/01/2024
QUANTAFUEL;NO0010785967;QFUEL;"Euronext Growth Oslo";NOK;4,90;5,25;4,90;5,06;"02/01/2024 16:28";CET;91278;460830,15;5,06;02/01/2024
"QUESTBACK GROUP";NO0011019119;QUEST;"Euronext Growth Oslo";NOK;35,00;35,00;35,00;35,00;"16/10/2023 09:00";CET;25;875,00;35,00;02/01/2024
"QUESTERRE ENERGY";CA74836K1003;QEC;"Oslo Børs";NOK;1,446;1,448;1,37;1,406;"02/01/2024 16:25";CET;909671;1280619,80;1,406;02/01/2024
"RANA GRUBER";NO0010907389;RANA;"Oslo Børs";NOK;80,00;81,40;79,60;79,90;"02/01/2024 16:25";CET;66379;5340372,60;79,90;02/01/2024
"REACH SUBSEA";NO0003117202;REACH;"Oslo Børs";NOK;4,36;4,54;4,36;4,46;"02/01/2024 16:04";CET;336060;1501181,11;4,46;02/01/2024
"REC SILICON";NO0010112675;RECSI;"Oslo Børs";NOK;13,95;14,10;13,525;13,62;"02/01/2024 16:25";CET;1574016;21526092,97;13,62;02/01/2024
RECREATE;NO0010859689;RCR;"Euronext Growth Oslo";NOK;2,00;2,00;1,75;1,75;"02/01/2024 15:16";CET;6075;10745,00;1,75;02/01/2024
REFUELS;NL0015001BF4;REFL;"Euronext Growth Oslo";NOK;19,90;21,995;19,90;21,995;"02/01/2024 15:52";CET;5018;103985,62;21,995;02/01/2024
"RIVER TECH";MT0001710103;RIVER;"Euronext Growth Oslo";NOK;28,00;28,00;26,40;27,80;"02/01/2024 16:25";CET;230;6221,00;27,80;02/01/2024
"ROMERIKE SPAREBK";NO0010808405;ROMER;"Euronext Growth Oslo";NOK;118,00;118,00;118,00;118,00;"02/01/2024 14:14";CET;85;10030,00;118,00;02/01/2024
ROMREAL;BMG763301022;ROM;"Euronext Expand Oslo";NOK;2,00;2,00;2,00;2,00;"02/01/2024 16:25";CET;4;8,00;2,00;02/01/2024
"ROMSDAL SPAREBANK";NO0010759988;ROMSB;"Euronext Growth Oslo";NOK;119,00;119,00;119,00;119,00;"29/12/2023 11:08";CET;20;2380,00;119,00;02/01/2024
"S.D. STANDARD ETC";CY0101550917;SDSD;"Oslo Børs";NOK;1,756;1,822;1,756;1,804;"02/01/2024 16:25";CET;441140;793732,12;1,804;02/01/2024
"SAGA PURE";NO0010572589;SAGA;"Oslo Børs";NOK;1,30;1,31;1,30;1,31;"02/01/2024 16:25";CET;463164;603156,30;1,31;02/01/2024
SALMAR;NO0010310956;SALM;"Oslo Børs";NOK;569,20;573,60;561,40;564,40;"02/01/2024 16:28";CET;121752;68943169,00;564,40;02/01/2024
"SALMON EVOLUTION";NO0010892094;SALME;"Oslo Børs";NOK;6,90;6,98;6,75;6,79;"02/01/2024 16:25";CET;570896;3902533,30;6,79;02/01/2024
"SALMONES CAMANCHAC";NO0012451915;SACAM;"Oslo Børs";NOK;29,00;30,20;29,00;30,20;"02/01/2024 09:00";CET;144;4346,40;30,20;02/01/2024
"SANDNES SPAREBANK";NO0006001007;SADG;"Oslo Børs";NOK;93,80;93,80;88,60;88,60;"02/01/2024 16:25";CET;157;14684,80;88,60;02/01/2024
"SAS AB";SE0003366871;SASNO;"Oslo Børs";NOK;0,0256;0,026;0,0241;0,0253;"02/01/2024 16:25";CET;2506023;63371,87;0,0253;02/01/2024
SATS;NO0010863285;SATS;"Oslo Børs";NOK;15,10;15,36;14,82;14,92;"02/01/2024 16:25";CET;81964;1234169,76;14,92;02/01/2024
SCANA;NO0003053308;SCANA;"Oslo Børs";NOK;2,055;2,13;2,055;2,065;"02/01/2024 16:25";CET;760774;1587413,41;2,065;02/01/2024
SCATEC;NO0010715139;SCATC;"Oslo Børs";NOK;82,15;82,15;78,05;78,35;"02/01/2024 16:28";CET;397704;31333350,35;78,35;02/01/2024
"SCHIBSTED SER. A";NO0003028904;SCHA;"Oslo Børs";NOK;293,60;298,30;289,00;289,00;"02/01/2024 16:28";CET;106754;31211450,20;289,00;02/01/2024
"SCHIBSTED SER. B";NO0010736879;SCHB;"Oslo Børs";NOK;276,00;280,00;271,20;271,20;"02/01/2024 16:27";CET;78859;21611860,80;271,20;02/01/2024
"SEABIRD EXPLORAT";CY0101162119;SBX;"Oslo Børs";NOK;4,76;4,96;4,69;4,75;"02/01/2024 16:25";CET;225023;1084988,68;4,75;02/01/2024
"SEACREST PETROLEO";BMG7947V2045;SEAPT;"Euronext Expand Oslo";NOK;9,29;9,333;8,86;8,899;"02/01/2024 16:25";CET;633495;5646204,88;8,899;02/01/2024
SEADRILL;BMG7997W1029;SDRL;"Oslo Børs";NOK;480,00;491,00;480,00;488,50;"02/01/2024 16:25";CET;70819;34423249,50;488,50;02/01/2024
"SELVAAG BOLIG";NO0010612450;SBO;"Oslo Børs";NOK;33,50;34,30;33,50;33,80;"02/01/2024 16:25";CET;42830;1445176,80;33,80;02/01/2024
"SHELF DRILLING";KYG236271055;SHLF;"Oslo Børs";NOK;29,00;29,55;28,85;29,30;"02/01/2024 16:27";CET;181226;5303422,65;29,30;02/01/2024
"SHELF DRILLING NO";BMG236541097;SDNS;"Euronext Growth Oslo";NOK;30,40;30,40;30,00;30,00;"02/01/2024 12:51";CET;3463;104088,00;30,00;02/01/2024
"SIEM OFFSHORE";KYG812291253;SIOFF;"Oslo Børs";NOK;27,90;28,10;26,50;26,65;"02/01/2024 16:26";CET;276616;7503170,05;26,65;02/01/2024
"SKANDIA GREENPOWER";NO0010931207;SKAND;"Euronext Growth Oslo";NOK;0,65;0,65;0,58;0,632;"02/01/2024 16:25";CET;200526;121965,92;0,632;02/01/2024
"SKUE SPAREBANK";NO0006001809;SKUE;"Oslo Børs";NOK;230,00;230,00;228,00;230,00;"29/12/2023 16:25";CET;1098;252504,00;230,00;02/01/2024
SMARTCRAFT;NO0011008971;SMCRT;"Oslo Børs";NOK;22,50;23,70;22,50;23,50;"02/01/2024 16:25";CET;74539;1745891,40;23,50;02/01/2024
"SMARTOPTICS GROUP";NO0011012502;SMOP;"Euronext Growth Oslo";NOK;18,25;18,30;17,50;18,00;"02/01/2024 15:15";CET;30619;544138,45;18,00;02/01/2024
"SOFTOX SOLUTIONS";NO0010811961;SOFTX;"Euronext Growth Oslo";NOK;3,24;3,99;3,02;3,90;"02/01/2024 15:31";CET;70601;250606,87;3,90;02/01/2024
"SOGN SPAREBANK";NO0006000603;SOGN;"Oslo Børs";NOK;162,00;162,00;162,00;162,00;"02/01/2024 09:01";CET;14;2268,00;162,00;02/01/2024
"SOLSTAD OFFSHORE";NO0003080608;SOFF;"Oslo Børs";NOK;37,00;38,80;36,98;37,86;"02/01/2024 16:25";CET;262698;9972250,32;37,86;02/01/2024
"SPARBNK 68 GR NORD";NO0010887110;SB68;"Euronext Growth Oslo";NOK;164,98;164,98;164,98;164,98;"02/01/2024 09:00";CET;68;11218,64;164,98;02/01/2024
"SPAREBANK 1 SMN";NO0006390301;MING;"Oslo Børs";NOK;142,00;142,00;138,20;139,40;"02/01/2024 16:25";CET;90006;12565574,20;139,40;02/01/2024
"SPAREBANK 1 SR-BK";NO0010631567;SRBNK;"Oslo Børs";NOK;128,40;129,10;126,00;126,60;"02/01/2024 16:25";CET;152480;19399245,48;126,60;02/01/2024
"SPAREBANK 1 SØRØ";NO0006000207;SOON;"Oslo Børs";NOK;63,80;64,20;62,40;62,40;"02/01/2024 16:25";CET;12207;774285,00;62,40;02/01/2024
"SPAREBANKEN MØRE";NO0012483207;MORG;"Oslo Børs";NOK;85,95;85,95;81,01;81,01;"02/01/2024 16:25";CET;17727;1467899,60;81,01;02/01/2024
"SPAREBANKEN SØR";NO0006001502;SOR;"Oslo Børs";NOK;145,00;145,00;143,00;143,00;"02/01/2024 16:25";CET;6968;1003747,00;143,00;02/01/2024
"SPAREBANKEN VEST";NO0006000900;SVEG;"Oslo Børs";NOK;109,20;109,20;104,60;106,00;"02/01/2024 16:25";CET;123712;13158271,40;106,00;02/01/2024
"SPAREBANKEN ØST";NO0006222009;SPOG;"Oslo Børs";NOK;50,00;50,60;49,10;50,60;"02/01/2024 16:25";CET;6850;341609,10;50,60;02/01/2024
"SPBK 1 NORDMØRE";NO0010691660;SNOR;"Oslo Børs";NOK;125,00;127,00;124,00;125,00;"29/12/2023 13:55";CET;1023;128560,00;125,00;02/01/2024
"SPBK 1 ØSTLANDET";NO0010751910;SPOL;"Oslo Børs";NOK;133,60;133,60;129,40;129,80;"02/01/2024 16:25";CET;21597;2819464,53;129,80;02/01/2024
"SPBK1 HELGELAND";NO0010029804;HELG;"Oslo Børs";NOK;132,00;133,00;130,00;133,00;"02/01/2024 16:25";CET;45274;5975053,00;133,00;02/01/2024
"SPBK1 NORD-NORGE";NO0006000801;NONG;"Oslo Børs";NOK;103,00;103,60;100,40;100,60;"02/01/2024 16:25";CET;89419;9050186,70;100,60;02/01/2024
"SPBK1 RINGERIKE";NO0006390400;RING;"Oslo Børs";NOK;304,00;304,00;288,00;300,00;"02/01/2024 16:25";CET;304;88900,00;300,00;02/01/2024
"SPBK1 ØSTFOLD AKE";NO0010285562;SOAG;"Oslo Børs";NOK;320,00;320,00;320,00;320,00;"02/01/2024 09:00";CET;15;4800,00;320,00;02/01/2024
"SPIR GROUP";NO0012548819;SPIR;"Oslo Børs";NOK;6,66;7,12;6,66;6,74;"02/01/2024 16:25";CET;121747;829423,02;6,74;02/01/2024
SPOTLIO;NO0010781560;SPOT;"Euronext Growth Oslo";NOK;0,226;0,259;0,226;0,259;"02/01/2024 13:45";CET;50250;13006,50;0,259;02/01/2024
"STAINLESS TANKERS";NO0012780958;STST;"Euronext Growth Oslo";NOK;52,00;52,00;51,90;51,99;"02/01/2024 15:36";CET;2502;130029,52;51,99;02/01/2024
"STANDARD SUPPLY";NO0012547308;STSU;"Euronext Growth Oslo";NOK;4,57;4,72;4,57;4,72;"02/01/2024 16:25";CET;598736;2800670,22;4,72;02/01/2024
"STATT TORSK";NO0010775844;STATT;"Euronext Growth Oslo";NOK;0,65;0,732;0,65;0,67;"02/01/2024 15:50";CET;434047;294315,71;0,67;02/01/2024
STOLT-NIELSEN;BMG850801025;SNI;"Oslo Børs";NOK;312,50;322,00;312,50;321,00;"02/01/2024 16:29";CET;79871;25478854,00;321,00;02/01/2024
STOREBRAND;NO0003053605;STB;"Oslo Børs";NOK;90,52;91,60;90,30;91,32;"02/01/2024 16:26";CET;828868;75490362,50;91,32;02/01/2024
STRONGPOINT;NO0010098247;STRO;"Oslo Børs";NOK;13,35;14,10;13,30;13,95;"02/01/2024 16:26";CET;66887;916355,20;13,95;02/01/2024
"SUBSEA 7";LU0075646355;SUBC;"Oslo Børs";NOK;148,60;150,35;146,80;149,60;"02/01/2024 16:25";CET;231285;34539727,70;149,60;02/01/2024
"SUNNDAL SPAREBANK";NO0010672900;SUNSB;"Euronext Growth Oslo";NOK;113,00;113,00;111,00;111,00;"02/01/2024 13:44";CET;363;40460,00;111,00;02/01/2024
TECHSTEP;NO0012916131;TECH;"Oslo Børs";NOK;9,00;9,00;8,90;9,00;"02/01/2024 16:25";CET;4497;40271,59;9,00;02/01/2024
"TECO 2030";NO0010887516;TECO;"Euronext Growth Oslo";NOK;4,40;4,50;4,40;4,50;"02/01/2024 16:25";CET;23452;104398,34;4,50;02/01/2024
"TEKNA HOLDING";NO0010951577;TEKNA;"Oslo Børs";NOK;7,90;8,78;7,90;8,30;"02/01/2024 16:09";CET;1851;14944,50;8,30;02/01/2024
TELENOR;NO0010063308;TEL;"Oslo Børs";NOK;116,95;118,40;116,85;118,25;"02/01/2024 16:25";CET;838416;98971060,70;118,25;02/01/2024
TGS;NO0003078800;TGS;"Oslo Børs";NOK;134,10;135,30;133,40;134,00;"02/01/2024 16:26";CET;477028;64061709,10;134,00;02/01/2024
"THE KINGFISH COMP";NL00150001S5;KING;"Euronext Growth Oslo";NOK;8,50;8,50;7,86;8,40;"02/01/2024 16:25";CET;17620;146007,58;8,40;02/01/2024
"THOR MEDICAL";NO0010597883;TRMED;"Oslo Børs";NOK;1,262;1,47;1,262;1,35;"02/01/2024 16:28";CET;1726505;2344114,07;1,35;02/01/2024
TIETOEVRY;FI0009000277;TIETO;"Oslo Børs";NOK;243,40;245,00;243,40;244,00;"02/01/2024 16:25";CET;1181;289297,60;244,00;02/01/2024
"TOMRA SYSTEMS";NO0012470089;TOM;"Oslo Børs";NOK;123,70;124,80;116,60;117,50;"02/01/2024 16:29";CET;462619;55188575,25;117,50;02/01/2024
"TOTENS SPAREBANK";NO0006001205;TOTG;"Oslo Børs";NOK;206,00;206,00;206,00;206,00;"02/01/2024 15:28";CET;45;9270,00;206,00;02/01/2024
TREASURE;NO0010763550;TRE;"Oslo Børs";NOK;21,50;21,50;20,30;20,90;"02/01/2024 16:25";CET;8833;184684,20;20,90;02/01/2024
"TYSNES SPAREBANK";NO0010731615;TYSB;"Euronext Growth Oslo";NOK;117,00;117,00;117,00;117,00;"02/01/2024 11:59";CET;1;117,00;117,00;02/01/2024
ULTIMOVACS;NO0010851603;ULTI;"Oslo Børs";NOK;120,40;124,20;116,60;120,00;"02/01/2024 16:27";CET;58483;6985166,20;120,00;02/01/2024
UNIVID;NO0003055808;UNIV;"Oslo Børs";NOK;0,211;0,2695;0,211;0,2495;"02/01/2024 16:25";CET;732651;179114,13;0,2495;02/01/2024
VEIDEKKE;NO0005806802;VEI;"Oslo Børs";NOK;102,80;104,00;100,40;100,40;"02/01/2024 16:25";CET;89533;9103048,40;100,40;02/01/2024
"VISTIN PHARMA";NO0010734122;VISTN;"Oslo Børs";NOK;23,20;23,20;22,50;22,60;"02/01/2024 16:26";CET;5932;134151,90;22,60;02/01/2024
VOLUE;NO0010894603;VOLUE;"Oslo Børs";NOK;21,00;22,10;20,45;22,10;"02/01/2024 16:25";CET;53887;1133808,15;22,10;02/01/2024
"VOSS VEKSEL OGLAND";NO0003025009;VVL;"Oslo Børs";NOK;240,00;240,00;234,00;240,00;"02/01/2024 12:48";CET;185;43500,00;240,00;02/01/2024
VOW;NO0010708068;VOW;"Oslo Børs";NOK;11,50;12,00;11,20;11,58;"02/01/2024 16:25";CET;165929;1932230,30;11,58;02/01/2024
"VOW GREEN METALS";NO0011037483;VGM;"Euronext Growth Oslo";NOK;1,90;2,08;1,90;1,99;"02/01/2024 13:57";CET;57630;115179,86;1,99;02/01/2024
"VÅR ENERGI";NO0011202772;VAR;"Oslo Børs";NOK;32,42;33,13;32,38;32,40;"02/01/2024 16:28";CET;2693819;87957339,49;32,40;02/01/2024
"WALLENIUS WILHELMS";NO0010571680;WAWI;"Oslo Børs";NOK;88,80;90,95;88,80;90,50;"02/01/2024 16:25";CET;156920;14137710,15;90,50;02/01/2024
WEBSTEP;NO0010609662;WSTEP;"Oslo Børs";NOK;21,50;22,00;21,00;22,00;"02/01/2024 16:25";CET;2168;46568,20;22,00;02/01/2024
"WESTERN BULK CHART";NO0010768096;WEST;"Euronext Growth Oslo";NOK;25,90;25,90;24,70;25,80;"02/01/2024 16:25";CET;24417;619232,10;25,80;02/01/2024
"WILH. WILHELMSEN A";NO0010571698;WWI;"Oslo Børs";NOK;365,50;371,50;356,00;357,50;"02/01/2024 16:25";CET;17698;6419305,00;357,50;02/01/2024
"WILH. WILHELMSEN B";NO0010576010;WWIB;"Oslo Børs";NOK;353,00;354,00;344,00;345,00;"02/01/2024 16:25";CET;9843;3420448,00;345,00;02/01/2024
"WPU - WASTE PLASTI";DK0061676400;WPU;"Euronext Growth Oslo";NOK;37,70;37,70;35,70;36,80;"02/01/2024 16:25";CET;6222;223547,20;36,80;02/01/2024
"XPLORA TECHNOLOGIE";NO0010895782;XPLRA;"Euronext Growth Oslo";NOK;13,85;14,00;13,50;13,80;"02/01/2024 16:25";CET;9129;125774,50;13,80;02/01/2024
XXL;NO0010716863;XXL;"Oslo Børs";NOK;0,942;0,98;0,942;0,961;"02/01/2024 16:25";CET;2270180;2200182,66;0,961;02/01/2024
"YARA INTERNATIONAL";NO0010208051;YAR;"Oslo Børs";NOK;363,00;365,80;359,30;364,00;"02/01/2024 16:28";CET;320318;116304140,70;364,00;02/01/2024
ZALARIS;NO0010708910;ZAL;"Oslo Børs";NOK;46,60;50,20;45,00;48,00;"02/01/2024 16:25";CET;14778;699145,40;48,00;02/01/2024
ZAPTEC;NO0010713936;ZAP;"Oslo Børs";NOK;21,76;21,76;20,50;20,70;"02/01/2024 16:27";CET;784622;16404270,05;20,70;02/01/2024
"ZENITH ENERGY";CA98936C8584;ZENA;"Euronext Growth Oslo";NOK;0,40;0,4899;0,3961;0,43;"02/01/2024 16:25";CET;829037;352190,79;0,43;02/01/2024
ZWIPE;NO0010721277;ZWIPE;"Euronext Growth Oslo";NOK;0,653;0,653;0,575;0,58;"02/01/2024 16:03";CET;77947;46397,96;0,58;02/01/2024
"ZWIPE TR";NO0013068130;ZWIPS;"Euronext Growth Oslo";NOK;-;-;-;-;-;CET;-;-;-;-
